finalist,year,winner_Nominee,item_award,award_description
Cate Blanchett,2015,Nominee,KCFCC Award,Best Actress
Cate Blanchett,2007,Winner,Sierra Award,Best Supporting Actress
Cate Blanchett,2016,Nominee,ALFS Award,Actress of the Year
Cate Blanchett,2013,Winner,LAFCA Award,Best Actress
Cate Blanchett,1999,Nominee,MTV Movie Award,Best Breakthrough Female Performance
Cate Blanchett,2015,Winner,Museum of Modern Art Film Benefit Honoree,Museum of Modern Art Film Benefit Honoree
Cate Blanchett,2003,Winner,NBR Award,Best Acting by an Ensemble
Cate Blanchett,2008,Nominee,National Movie Award,Best Performance - Female
Cate Blanchett,2014,Winner,NSFC Award,Best Actress
Cate Blanchett,2013,Winner,NYFCC Award,Best Actress
Cate Blanchett,2013,Winner,NYFCO Award,Best Actress
Cate Blanchett,2013,Winner,Gala Tribute Award,
Cate Blanchett,2016,Nominee,NCFCA Award,Best Actress
Cate Blanchett,2014,Winner,OFCC Award,Best Actress
Cate Blanchett,2020,Nominee,OFTA Television Award,Best Actress in a Motion Picture or Limited Series
Cate Blanchett,2015,Winner,OFCS Award,Best Actress
Cate Blanchett,2012,Winner,Knight of the Order of Arts and Letters,
Cate Blanchett,2016,Winner,Desert Palm Achievement Award,
Cate Blanchett,2019,Winner,Parajanov-Vartanov Institute Award,Parajanov-Vartanov Institute Award
Cate Blanchett,2009,Nominee,People's Choice Award,Favorite Female Action Star
Cate Blanchett,2015,Nominee,PCC Award,Best Actress
Cate Blanchett,2015,Nominee,PFCS Award,Best Actress in a Leading Role
Cate Blanchett,2014,Winner,RAFA,Best Actress
Cate Blanchett,1999,Nominee,Golden Aries,Best Foreign Actress
Cate Blanchett,2014,Nominee,Georges Award,Best Foreign Actress of the Decade
Cate Blanchett,2013,Winner,SDFCS Award,Best Actress
Cate Blanchett,2015,Nominee,SFFCC Award,Best Actress
Cate Blanchett,2008,Winner,Sant Jordi,Best Foreign Actress (Mejor Actriz Extranjera)
Cate Blanchett,2014,Winner,Outstanding Performer of the Year Award,
Cate Blanchett,2016,Nominee,Satellite Award,Best Actress in a Motion Picture
Cate Blanchett,2010,Nominee,Scream Award,Best Fantasy Actress
Cate Blanchett,2016,Nominee,Actor,Outstanding Performance by a Female Actor in a Leading Role
Cate Blanchett,2016,Nominee,Seattle Film Critics Award,Best Actress
Cate Blanchett,2009,Winner,Critics Award,Best Foreign Actress (Melhor Atriz Estrangeira)
Cate Blanchett,2010,Nominee,SFX Award,Best Actress
Cate Blanchett,2013,Winner,SEFCA Award,Best Actress
Cate Blanchett,2015,Nominee,SLFCA Award,Best Actress
Cate Blanchett,2018,Nominee,Teen Choice Award,Choice Movie: Villain
Cate Blanchett,2020,Nominee,TCA Award,Individual Achievement in Drama
Cate Blanchett,2015,Nominee,TFCA Award,Best Actress
Cate Blanchett,2013,Nominee,UFCA Award,Best Actress
Cate Blanchett,2015,Nominee,VFCC Award,Best Actress
Cate Blanchett,2007,Winner,Volpi Cup,Best Actress
Cate Blanchett,2015,Nominee,VVFP Award,Best Actress
Cate Blanchett,2008,Winner,Star on the Walk of Fame,Motion Picture
Cate Blanchett,2015,Nominee,WAFCA Award,Best Actress
Cate Blanchett,2015,Winner,Mommie Dearest Worst Screen Mom of the Year Award,
Cate Blanchett,2014,Winner,Crystal Award,
Cate Blanchett,2004,Winner,WIN Award,Film Actress
Cate Blanchett,2019,Winner,Golden Icon Award,
Tracee Ellis Ross,2017,Winner,Golden Globe,Best Performance by an Actress in a Television Series - Musical or Comedy
Tracee Ellis Ross,2020,Nominee,Primetime Emmy,Outstanding Lead Actress in a Comedy Series
Tracee Ellis Ross,2020,Nominee,BET Award,Best Actress
Tracee Ellis Ross,2005,Winner,BET Comedy Award,Outstanding Lead Actress in a Comedy Series
Tracee Ellis Ross,2012,Nominee,Black Reel,"Outstanding Television or Mini-Series Performance, Female"
Tracee Ellis Ross,2020,Nominee,Black Reel,"Outstanding Actress, Comedy Series"
Tracee Ellis Ross,2016,Nominee,Critics' Choice TV Award,Best Actress in a Comedy Series
Tracee Ellis Ross,2016,Winner,Honoree,
Tracee Ellis Ross,2018,Nominee,Gold Derby TV Award,Comedy Actress
Tracee Ellis Ross,2020,Winner,Image Award,Outstanding Actress in a Comedy Series
Tracee Ellis Ross,2012,Nominee,Vision Award,Best Performance - Comedy
Tracee Ellis Ross,2020,Nominee,OFTA Television Award,Best Actress in a Comedy Series
Tracee Ellis Ross,2019,Nominee,People's Choice Award,Favorite Comedy TV Star
Tracee Ellis Ross,2003,Nominee,Prism Award,Perfomance in a Comedy Series
Tracee Ellis Ross,2019,Nominee,Satellite Award,"Best Actress in a Series, Comedy or Musical"
Tracee Ellis Ross,2018,Nominee,Actor,Outstanding Performance by an Ensemble in a Comedy Series
Hugh Jackman,2013,Nominee,Oscar,Best Performance by an Actor in a Leading Role
Hugh Jackman,2018,Nominee,Golden Globe,Best Performance by an Actor in a Motion Picture - Musical or Comedy
Hugh Jackman,2020,Nominee,Primetime Emmy,Outstanding Lead Actor in a Limited Series or Movie
Hugh Jackman,2013,Nominee,BAFTA Film Award,Best Leading Actor
Hugh Jackman,2019,Nominee,AACTA International Award,Best Lead Actor
Hugh Jackman,2019,Nominee,Movies for Grownups Award,Best Actor
Hugh Jackman,2018,Nominee,Saturn Award,Best Actor
Hugh Jackman,2007,Nominee,AFI International Award,Best Actor
Hugh Jackman,1999,Winner,Australian Star of the Year,
Hugh Jackman,2012,Winner,ACCA,Best Cast Ensemble
Hugh Jackman,2017,Winner,Bambi,Entertainment
Hugh Jackman,2001,Nominee,Blockbuster Entertainment Award,Favorite Male - Newcomer
Hugh Jackman,2013,Nominee,Critics Choice Award,Best Actor
Hugh Jackman,2013,Nominee,COFCA Award,Best Actor
Hugh Jackman,2001,Nominee,CFCA Award,Most Promising Actor
Hugh Jackman,2012,Nominee,DFWFCA Award,Best Actor
Hugh Jackman,2017,Nominee,DFCC,Best Actor
Hugh Jackman,2018,Winner,Empire Award,Best Actor
Hugh Jackman,2018,Nominee,Golden Carp Film Award - International,Favorite Actor
Hugh Jackman,2000,Winner,FCCA Award,Best Actor - Male
Hugh Jackman,2020,Winner,Dorian TV Award,Best TV Performance - Actor
Hugh Jackman,2020,Nominee,Gold Derby TV Award,Movie/Limited Series Actor
Hugh Jackman,2017,Winner,Golden Schmoes,Best Actor of the Year
Hugh Jackman,2019,Winner,Grammy,Best Compilation Soundtrack for Visual Media
Hugh Jackman,2018,Winner,Hollywood Film Award,Actor of the Year
Hugh Jackman,2013,Nominee,HFCS Award,Best Actor
Hugh Jackman,2017,Winner,IGN People's Choice Award,Best Lead Performer in a Movie
Hugh Jackman,2015,Nominee,Blimp Award,Favorite Movie Actor
Hugh Jackman,2013,Nominee,ALFS Award,Actor of the Year
Hugh Jackman,2013,Nominee,Grace Award,Most Inspiring Performance in Movies
Hugh Jackman,2017,Winner,MTV Movie + TV Award,Best Duo
Hugh Jackman,2013,Winner,NBR Award,Best Ensemble
Hugh Jackman,2004,Winner,Short Film Award,Best Actor
Hugh Jackman,2017,Nominee,NTFCA Award,Best Actor
Hugh Jackman,2020,Winner,OFTA Television Award,Best Actor in a Motion Picture or Limited Series
Hugh Jackman,2015,Nominee,People's Choice Award,Favorite Action Movie Actor
Hugh Jackman,2012,Nominee,PFCS Award,Best Actor in a Leading Role
Hugh Jackman,2014,Nominee,Georges Award,Best Foreign Actor of the Decade
Hugh Jackman,2012,Nominee,SDFCS Award,Best Actor
Hugh Jackman,2013,Winner,Donostia Lifetime Achievement Award,
Hugh Jackman,2018,Winner,Kirk Douglas Award for Excellence in Film,
Hugh Jackman,2012,Winner,Special Achievement Award,"Best Ensemble, Motion Picture"
Hugh Jackman,2011,Winner,Scream Award,Best Cameo
Hugh Jackman,2013,Nominee,Actor,Outstanding Performance by a Male Actor in a Leading Role
Hugh Jackman,2010,Nominee,SFX Award,Best Actor
Hugh Jackman,2006,Winner,ShoWest Award,Male Star of the Year
Hugh Jackman,2009,Winner,VGA,Best Performance By A Human Male
Hugh Jackman,2018,Nominee,Teen Choice Award,Choice Movie Actor: Drama
Hugh Jackman,2012,Winner,Star on the Walk of Fame,Motion Picture
Hugh Jackman,2012,Nominee,WAFCA Award,Best Actor
Hugh Jackman,2013,Winner,Golden Icon Award,
Issa Rae,2018,Nominee,Golden Globe,Best Performance by an Actress in a Television Series - Musical or Comedy
Issa Rae,2020,Nominee,Primetime Emmy,Outstanding Comedy Series
Issa Rae,2020,Winner,BET Award,Best Actress
Issa Rae,2020,Winner,Black Reel,"Outstanding Actress, Comedy Series"
Issa Rae,2019,Nominee,Critics Choice Award,Best Actress in a Comedy Series
Issa Rae,2020,Nominee,Gold Derby TV Award,Comedy Actress
Issa Rae,2018,Winner,Gracie,Outstanding Female Actor in a Leading Role in a Comedy or Musical
Issa Rae,2019,Nominee,Image Award,Outstanding Actress in a Comedy Series
Issa Rae,2018,Nominee,MTV Movie + TV Award,Best Performance in a Show
Issa Rae,2017,Winner,Vision Award,Best Performance - Comedy
Issa Rae,2020,Nominee,OFTA Television Award,Best Actress in a Comedy Series
Issa Rae,2019,Winner,Satellite Award,"Best Actress in a Series, Comedy or Musical"
Issa Rae,2020,Nominee,TCA Award,Individual Achievement in Comedy
Issa Rae,2018,Winner,Streamy Award,Best Drama Series
Ramy Youssef,2020,Winner,Golden Globe,Best Performance by an Actor in a Television Series - Musical or Comedy
Ramy Youssef,2020,Nominee,Primetime Emmy,Outstanding Lead Actor in a Comedy Series
Ramy Youssef,2020,Nominee,Critics Choice Award,Best Actor in a Comedy Series
Ramy Youssef,2020,Nominee,Dorian TV Award,Best TV Performance - Actor
Ramy Youssef,2020,Nominee,Gold Derby TV Award,Comedy Actor
Ramy Youssef,2019,Nominee,Gotham Independent Film Award,Breakthrough Series - Shortform
Ramy Youssef,2020,Nominee,OFTA Television Award,Best Actor in a Comedy Series
Ramy Youssef,2020,Nominee,TCA Award,Individual Achievement in Comedy
Ramy Youssef,2020,Nominee,WGA Award (TV),Comedy/Variety Specials
Rachel Brosnahan,2020,Nominee,Golden Globe,Best Performance by an Actress in a Television Series - Musical or Comedy
Rachel Brosnahan,2020,Nominee,Primetime Emmy,Outstanding Lead Actress in a Comedy Series
Rachel Brosnahan,2020,Nominee,Critics Choice Award,Best Actress in a Comedy Series
Rachel Brosnahan,2019,Nominee,Dorian Award,TV Performance of the Year - Actress
Rachel Brosnahan,2020,Nominee,Gold Derby TV Award,Comedy Actress
Rachel Brosnahan,2020,Winner,STARmeter Award,Fan Favorite
Rachel Brosnahan,2018,Nominee,Golden Nymph,Outstanding Actress in a Comedy TV Series
Rachel Brosnahan,2020,Nominee,OFTA Television Award,Best Actress in a Comedy Series
Rachel Brosnahan,2019,Nominee,Satellite Award,"Best Actress in a Series, Comedy or Musical"
Rachel Brosnahan,2020,Winner,Actor,Outstanding Performance by an Ensemble in a Comedy Series
Rachel Brosnahan,2018,Winner,TCA Award,Individual Achievement in Comedy
Rachel Brosnahan,2020,Winner,WIN Award,Actress Comedy Series
Eugene Levy,2020,Winner,Primetime Emmy,Outstanding Comedy Series
Eugene Levy,2010,Nominee,Movies for Grownups Award,Best Supporting Actor
Eugene Levy,2000,Nominee,American Comedy Award,Funniest Supporting Actor in a Motion Picture
Eugene Levy,1994,Winner,Sir Peter Ustinov Award,
Eugene Levy,2017,Nominee,BTVA Feature Film Voice Acting Award,Best Vocal Ensemble in a Feature Film
Eugene Levy,2000,Winner,Blockbuster Entertainment Award,Favorite Supporting Actor - Comedy
Eugene Levy,2020,Nominee,Critics Choice Award,Best Actor in a Comedy Series
Eugene Levy,1989,Nominee,ACE,Directing a Comedy Special
Eugene Levy,2004,Winner,Canadian Comedy Award,Film - Pretty Funny Writing
Eugene Levy,2020,Winner,Canadian Screen Award,"Best Lead Actor, Comedy"
Eugene Levy,2006,Nominee,DVDX Award,Best Supporting Actor (in a DVD Premiere Movie)
Eugene Levy,2004,Nominee,Independent Spirit Award,Best Screenplay
Eugene Levy,2004,Winner,FFCC Award,Best Ensemble Cast
Eugene Levy,2020,Nominee,Dorian TV Award,Best TV Performance - Actor
Eugene Levy,1995,Winner,Earle Grey Award,
Eugene Levy,2020,Winner,Gold Derby TV Award,Comedy Actor
Eugene Levy,2006,Nominee,Gotham Independent Film Award,Best Ensemble Performance
Eugene Levy,2004,Winner,Grammy,"Best Song Written for a Motion Picture, Television or Other Visual Media"
Eugene Levy,2019,Nominee,IGN Award,Best TV Ensemble
Eugene Levy,2004,Nominee,INOCA,Best Original Song
Eugene Levy,2017,Winner,Blimp Award,#SQUAD
Eugene Levy,2004,Nominee,LAFCA Award,Best Music
Eugene Levy,2003,Winner,NYFCC Award,Best Supporting Actor
Eugene Levy,2020,Winner,OFTA Television Award,Best Actor in a Comedy Series
Eugene Levy,2020,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Comedy"
Eugene Levy,2004,Nominee,PFCS Award,Best Ensemble Acting
Eugene Levy,2006,Nominee,Razzie Award,Worst Supporting Actor
Eugene Levy,2019,Nominee,Satellite Award,"Best Actor in a Series, Comedy or Musical"
Eugene Levy,2020,Nominee,Actor,Outstanding Performance by an Ensemble in a Comedy Series
Eugene Levy,2003,Winner,Seattle Film Critics Award,Best Music
Eugene Levy,1973,Winner,Medalla Sitges en Plata de Ley,Best Actor
Eugene Levy,2004,Nominee,Teen Choice Award,Choice Movie Liar
Eugene Levy,2005,Winner,Stinker Award,Less Than Dynamic Duo
Eugene Levy,2003,Nominee,VVFP Award,Best Supporting Performance
Eugene Levy,2001,Nominee,WGA Award (Screen),Best Screenplay Written Directly for the Screen
Olivia Colman,2019,Winner,Oscar,Best Performance by an Actress in a Leading Role
Olivia Colman,2020,Winner,Golden Globe,Best Performance by an Actress in a Television Series - Drama
Olivia Colman,2020,Nominee,Primetime Emmy,Outstanding Lead Actress in a Drama Series
Olivia Colman,2019,Winner,BAFTA Film Award,Best Leading Actress
Olivia Colman,2019,Winner,AACTA International Award,Best Lead Actress
Olivia Colman,2019,Winner,EDA Award,Best Actress
Olivia Colman,2018,Winner,AFCC Award,Best Actress
Olivia Colman,2019,Winner,AFCA Award,Best Actress
Olivia Colman,2019,Winner,ACCA,Best Actress in a Leading Role
Olivia Colman,2012,Nominee,British Comedy Award,Best TV Comedy Actress
Olivia Colman,2018,Winner,British Independent Film Award,Best Actress
Olivia Colman,2020,Nominee,Critics Choice Award,Best Actress in a Drama Series
Olivia Colman,2014,Winner,Broadcasting Press Guild Award,Best Actress
Olivia Colman,2019,Winner,COFCA Award,Best Actress
Olivia Colman,2018,Winner,CFCA Award,Best Supporting Actress
Olivia Colman,2019,Nominee,CIFCC Award,Best Actress
Olivia Colman,2011,Winner,Silver Hugo,Best Actress
Olivia Colman,2013,Winner,Chlotrudis Award,Best Actress
Olivia Colman,2020,Winner,CinEuphoria,Best Actress - International Competition
Olivia Colman,2013,Winner,Dagger,Best Leading Actress
Olivia Colman,2016,Nominee,Critics' Choice TV Award,Best Actress in a Movie Made for Television or Limited Series
Olivia Colman,2018,Winner,DFWFCA Award,Best Actress
Olivia Colman,2019,Winner,DFCS Award,Best Actress
Olivia Colman,2018,Nominee,DFCS Award,Best Actress
Olivia Colman,2019,Nominee,DFCC,Best Actress
Olivia Colman,2012,Winner,Empire Award,Best Actress
Olivia Colman,2019,Winner,European Film Award,European Actress
Olivia Colman,2016,Nominee,Evening Standard British Film Award,Best Comedy
Olivia Colman,2019,Winner,Golden Carp Film Award - International,Best Performance by an Actress in a Leading Role
Olivia Colman,2013,Winner,Prix d'interprétation Féminine,Best Actress
Olivia Colman,2018,Winner,FFCC Award,Best Ensemble
Olivia Colman,2019,Winner,Dorian Award,Film Performance of the Year - Actress
Olivia Colman,2019,Nominee,GAFCA Award,Best Actress
Olivia Colman,2018,Winner,Best Actress,
Olivia Colman,2020,Nominee,Gold Derby Award,Ensemble of the Decade
Olivia Colman,2018,Nominee,Golden Schmoes,Best Actress of the Year
Olivia Colman,2018,Winner,Special Gotham Jury Award,Best Ensemble Performance
Olivia Colman,2017,Winner,Gracie,Outstanding Female Actor in a Supporting Role- Drama
Olivia Colman,2019,Winner,HFCS Award,Best Actress
Olivia Colman,2019,Nominee,HFCS Award,Best Actress
Olivia Colman,2019,Nominee,IGN Award,Best Dramatic TV Performance
Olivia Colman,2018,Nominee,IFJA Award,Best Supporting Actress
Olivia Colman,2018,Winner,ICP Award,Best Lead Actress
Olivia Colman,2019,Nominee,ICS Award,Best Actress
Olivia Colman,2014,Nominee,Emmy,Best Performance by an Actress
Olivia Colman,2019,Winner,INOCA,Best Actress
Olivia Colman,2019,Winner,IFC Award,Best Actress
Olivia Colman,2018,Winner,KCFCC Award,Best Actress
Olivia Colman,2019,Nominee,LEJA Award,Best Performance by an Actress in a Leading Role
Olivia Colman,2019,Winner,ALFS Award,Actress of the Year
Olivia Colman,2018,Winner,LAFCA Award,Best Actress
Olivia Colman,2018,Nominee,LAOFCS Award,Best Actress
Olivia Colman,2013,Nominee,Golden Nymph,Outstanding Actress in a Mini-Series
Olivia Colman,2019,Winner,MCFCA Award,Best Actress
Olivia Colman,2019,Winner,NSFC Award,Best Actress
Olivia Colman,2014,Nominee,National Television Award,Radio Times - TV Detective
Olivia Colman,2018,Winner,NMFC Award,Best Ensemble
Olivia Colman,2019,Winner,Outstanding Achievement in Filmmaking,Ensemble Cast
Olivia Colman,2019,Winner,NCFCA Award,Best Actress
Olivia Colman,2018,Nominee,NTFCA Award,Best Actress
Olivia Colman,2018,Nominee,OFCC Award,Best Actress
Olivia Colman,2018,Winner,OAFFC Award,Best Female Lead
Olivia Colman,2020,Winner,OFTA Television Award,Best Actress in a Drama Series
Olivia Colman,2019,Nominee,OFCS Award,Best Actress
Olivia Colman,2019,Winner,Desert Palm Achievement Award,Actress
Olivia Colman,2018,Nominee,PCC Award,Best Actress
Olivia Colman,2014,Winner,RTS Television Award,Best Actress
Olivia Colman,2018,Nominee,SFFCC Award,Best Actress
Olivia Colman,2019,Winner,Special Achievement Award,"Best Ensemble, Motion Picture"
