finalist,year,winner_Nominee,item_award,award_description
John Ritter,2004,Nominee,Primetime Emmy,Outstanding Lead Actor in a Comedy Series
John Ritter,2017,Nominee,Felix,Best Supporting Actor
John Ritter,1997,Nominee,Chlotrudis Award,Best Supporting Actor
John Ritter,2004,Nominee,Daytime Emmy,Outstanding Performer in an Animated Program
John Ritter,2003,Nominee,DVD Premiere Award,"Best Audio Commentary, Library Release"
John Ritter,2014,Winner,OFTA TV Hall of Fame,Actors and Actresses
John Ritter,1988,Winner,People's Choice Award,Favorite Male Performer in a New TV Program
John Ritter,1997,Nominee,Actor,Outstanding Performance by a Cast
John Ritter,1998,Winner,Audience Award,Grand Jury Award - Comedy (Performance)
John Ritter,1983,Winner,Star on the Walk of Fame,Television
Sarah Jessica Parker,2017,Nominee,Golden Globe,Best Performance by an Actress in a Television Series - Musical or Comedy
Sarah Jessica Parker,2004,Winner,Primetime Emmy,Outstanding Lead Actress in a Comedy Series
Sarah Jessica Parker,1994,Nominee,Saturn Award,Best Supporting Actress
Sarah Jessica Parker,2012,Nominee,EDA Special Mention Award,Actress Most in Need of a New Agent
Sarah Jessica Parker,2001,Nominee,American Comedy Award,"Funniest Female Performer in a TV Series (Leading Role) Network, Cable or Syndication"
Sarah Jessica Parker,1994,Nominee,ACCA,Best Cast Ensemble
Sarah Jessica Parker,2011,Winner,Bambi,Surprise
Sarah Jessica Parker,2001,Winner,FFCC Award,Best Ensemble Cast
Sarah Jessica Parker,2013,Winner,Jury Prize,Best Lead Actress
Sarah Jessica Parker,2010,Nominee,Gold Derby TV Award,Comedy Lead Actress of the Decade
Sarah Jessica Parker,2004,Winner,Gracie,Individual Achievement for Best Female Lead - Comedy
Sarah Jessica Parker,2002,Winner,Woman of the Year,
Sarah Jessica Parker,2007,Nominee,Blimp Award,Favorite Female Movie Star
Sarah Jessica Parker,2002,Winner,Golden Nymph,Outstanding Actress - Comedy Series
Sarah Jessica Parker,2000,Winner,NBR Award,Best Acting by an Ensemble
Sarah Jessica Parker,2008,Nominee,National Movie Award,Best Performance - Female
Sarah Jessica Parker,2004,Nominee,OFTA Television Award,Best Actress in a Comedy Series
Sarah Jessica Parker,2001,Winner,OFCS Award,Best Ensemble
Sarah Jessica Parker,2017,Winner,People's Choice Award,Favorite Premium Series Actress
Sarah Jessica Parker,2005,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Comedy"
Sarah Jessica Parker,2012,Nominee,Razzie Award,Worst Actress
Sarah Jessica Parker,1997,Nominee,Golden Satellite Award,"Best Actress in a Supporting Role in a Motion Picture, Comedy or Musical"
Sarah Jessica Parker,2005,Nominee,Actor,Outstanding Performance by a Female Actor in a Comedy Series
Sarah Jessica Parker,2010,Winner,ShoWest Award,Ensemble Award
Sarah Jessica Parker,2008,Nominee,Teen Choice Award,Choice Movie Actress: Comedy
Sarah Jessica Parker,1997,Nominee,Stinker Award,Worst Supporting Actress
Sarah Jessica Parker,2011,Nominee,WFCC Award,Best Comedic Actress
Sarah Jessica Parker,1999,Winner,Lucy Award,
Sarah Jessica Parker,1985,Nominee,Young Artist Award,"Best Young Supporting Actress in a Motion Picture Musical, Comedy, Adventure or Drama"
Amber Tamblyn,2004,Nominee,Golden Globe,Best Performance by an Actress in a Television Series - Drama
Amber Tamblyn,2004,Nominee,Primetime Emmy,Outstanding Lead Actress in a Drama Series
Amber Tamblyn,2005,Nominee,Saturn Award,Best Actress on Television
Amber Tamblyn,2007,Nominee,Independent Spirit Award,Best Supporting Female
Amber Tamblyn,2004,Winner,Gold Derby TV Award,Drama Lead Actress
Amber Tamblyn,2006,Winner,Silver Leopard,Best Actress
Amber Tamblyn,2016,Nominee,US Fiction Award,Best Film
Amber Tamblyn,2004,Winner,OFTA Television Award,Best Actress in a Drama Series
Amber Tamblyn,2005,Nominee,Golden Satellite Award,"Best Actress in a Series, Drama"
Amber Tamblyn,2001,Nominee,Soap Opera Digest Award,Outstanding Younger Lead Actress
Amber Tamblyn,2007,Nominee,Teen Choice Award,Choice Movie Actress: Horror/Thriller
Amber Tamblyn,2004,Nominee,Young Artist Award,Best Young Adult Performer in a Teenage Role
Amber Tamblyn,2000,Winner,YoungStar Award,Best Young Actress/Performance in a Daytime TV Series
Anthony LaPaglia,2004,Winner,Golden Globe,Best Performance by an Actor in a Television Series - Drama
Anthony LaPaglia,2004,Nominee,Primetime Emmy,Outstanding Lead Actor in a Drama Series
Anthony LaPaglia,2017,Nominee,AACTA Award,Best Guest or Supporting Actor in a Television Drama
Anthony LaPaglia,2017,Nominee,AFCA Award,Best Actor
Anthony LaPaglia,2009,Winner,AFI Award,Best Lead Actor
Anthony LaPaglia,2012,Winner,BTVA Special/DVD Voice Acting Award,Best Vocal Ensemble in a TV Special/Direct-to-DVD Title or Short
Anthony LaPaglia,1991,Nominee,CFCA Award,Most Promising Actor
Anthony LaPaglia,2003,Nominee,Chlotrudis Award,Best Actor
Anthony LaPaglia,2002,Winner,Best Actor,
Anthony LaPaglia,2016,Nominee,FCCA Award,Best Actor - Supporting Role
Anthony LaPaglia,2004,Nominee,Gold Derby TV Award,Drama Lead Actor
Anthony LaPaglia,2004,Winner,Golden Starfish Award for Career Achievement,
Anthony LaPaglia,2009,Nominee,IF Award,Best Feature Film
Anthony LaPaglia,2018,Nominee,Golden Nymph,Outstanding Actor in a Long Fiction Program
Anthony LaPaglia,2004,Winner,Achievement Award,Outstanding Achievement in Acting
Anthony LaPaglia,2004,Nominee,OFTA Television Award,Best Actor in a Drama Series
Anthony LaPaglia,2004,Winner,Prism Award,Performance in a Film Festival Award
Anthony LaPaglia,2005,Nominee,Golden Satellite Award,"Best Actor in a Series, Drama"
Anthony LaPaglia,2005,Nominee,Actor,Outstanding Performance by a Male Actor in a Drama Series
Anthony LaPaglia,2004,Winner,Best Actor,
Les Paul,2004,Winner,Lifetime Achievement Award,
Les Paul,2006,Winner,Grammy,Best Pop Instrumental Performance
Les Paul,2011,Winner,Walk of Fame Star Guitar,Musician
Les Paul,2010,Winner,Governors Award,
Chris O'Dowd,2019,Winner,Primetime Emmy,Outstanding Actor in a Short Form Comedy or Drama Series
Chris O'Dowd,2015,Nominee,BAFTA TV Award,Best Scripted Comedy
Chris O'Dowd,2013,Winner,AACTA Award,Best Lead Actor
Chris O'Dowd,2013,Nominee,AFCA Award,Best Actor
Chris O'Dowd,2005,Winner,BAFTA Scotland Award,Best Actor in a Scottish Film
Chris O'Dowd,2016,Nominee,BAA,Best Voice Performance
Chris O'Dowd,2013,Nominee,Broadcasting Press Guild Award,Best Multichannel Programme
Chris O'Dowd,2012,Nominee,COFCA Award,Best Ensemble
Chris O'Dowd,2013,Nominee,Peter Sellers Award for Comedy,
Chris O'Dowd,2013,Nominee,FCCA Award,Best Actor
Chris O'Dowd,2012,Nominee,Gold Derby Award,Ensemble Cast
Chris O'Dowd,2013,Winner,Emmy,Best Comedy
Chris O'Dowd,2020,Nominee,IFTA Award,Best Actor in a Lead Role - Drama
Chris O'Dowd,2009,Nominee,Golden Nymph,Outstanding Actor - Comedy Series
Chris O'Dowd,2011,Nominee,PFCS Award,Best Ensemble Acting
Chris O'Dowd,2018,Winner,Jury Prize,Best Social Impact Experience
Chris O'Dowd,2012,Nominee,Actor,Outstanding Performance by a Cast in a Motion Picture
Kelsey Grammer,2012,Winner,Golden Globe,Best Performance by an Actor in a Television Series - Drama
Kelsey Grammer,2006,Winner,Primetime Emmy,Outstanding Voice-Over Performance
Kelsey Grammer,2007,Nominee,Saturn Award,Best Supporting Actor
Kelsey Grammer,2001,Nominee,American Comedy Award,"Funniest Male Performer in a TV Series (Leading Role) Network, Cable or Syndication"
Kelsey Grammer,2001,Winner,Sir Peter Ustinov Award,
Kelsey Grammer,2015,Winner,BTVA Television Voice Acting Award,Best Male Vocal Performance in a Television Series in a Guest Role - Comedy/Musical
Kelsey Grammer,2012,Nominee,Critics' Choice TV Award,Best Actor in a Drama Series
Kelsey Grammer,2020,Nominee,Daytime Emmy,Outstanding Young Adult Program
Kelsey Grammer,1999,Nominee,DGA Award,Outstanding Directorial Achievement in Comedy Series
Kelsey Grammer,2012,Nominee,Gold Derby TV Award,Drama Lead Actor
Kelsey Grammer,2005,Nominee,Grace Award,Most Inspiring Television Acting
Kelsey Grammer,2015,Winner,OFTA TV Hall of Fame,Actors and Actresses
Kelsey Grammer,2002,Winner,People's Choice Award,Favorite Male Television Performer
Kelsey Grammer,2015,Winner,Razzie Award,Worst Supporting Actor
Kelsey Grammer,2002,Winner,Golden Satellite Award,"Best Performance by an Actor in a Series, Comedy or Musical"
Kelsey Grammer,2004,Nominee,Actor,Outstanding Performance by an Ensemble in a Comedy Series
Kelsey Grammer,2014,Nominee,Teen Choice Award,Choice Movie: Villain
Kelsey Grammer,1999,Nominee,TCA Award,Individual Achievement in Comedy
Kelsey Grammer,2001,Nominee,TV Guide Award,Actor of the Year in a Comedy Series
Kelsey Grammer,2006,Nominee,TV Land Award,Broadcaster of the Year
Kelsey Grammer,2000,Nominee,Q Award,Best Actor in a Quality Comedy Series
Kelsey Grammer,2001,Winner,Star on the Walk of Fame,Television
Kelsey Grammer,2020,Winner,Young Artist Award,Icon Award
Russell T. Davies,2019,Nominee,Primetime Emmy,"Outstanding Writing for a Limited Series, Movie or a Dramatic Special"
Russell T. Davies,2019,Nominee,BAFTA TV Award,Best Mini-Series
Russell T. Davies,2019,Winner,BAFTA Cymru Award,Best Writer
Russell T. Davies,2019,Nominee,BAFTA Television Craft Award,Writer: Drama
Russell T. Davies,2001,Winner,Writer of the Year,
Russell T. Davies,2019,Winner,Broadcast Awards,Best Drama Series or Serial
Russell T. Davies,2019,Winner,Broadcasting Press Guild Award,Best Writer
Russell T. Davies,2010,Winner,Hugo,Best Dramatic Presentation - Short Form
Russell T. Davies,2018,Winner,RTS Television Award,Best Mini-Series
Russell T. Davies,2010,Winner,SFX Award,Best TV Episode
Russell T. Davies,2019,Winner,South Bank Sky Arts Award,TV Drama
Russell T. Davies,2010,Winner,TRIC Award,TV Drama Programme
Russell T. Davies,2019,Winner,Televisual Bulldog Award,Best Drama One-Off or Serial
Russell T. Davies,2010,Nominee,TV Quick Award,Best Drama Series
Russell T. Davies,2019,Winner,USC Scripter Award,Television
Russell T. Davies,2015,Winner,Writers' Guild of Great Britain Award,Outstanding Contribution to Writing
Jerry Stahl,2019,Nominee,Primetime Emmy,"Outstanding Writing for a Limited Series, Movie or a Dramatic Special"
Jerry Stahl,2013,Nominee,WGA Award (TV),Long Form - Original
Michael Tolkin,1993,Nominee,Oscar,"Best Writing, Screenplay Based on Material Previously Produced or Published"
Michael Tolkin,1993,Nominee,Golden Globe,Best Screenplay - Motion Picture
Michael Tolkin,2019,Nominee,Primetime Emmy,Outstanding Limited Series
Michael Tolkin,1993,Winner,BAFTA Film Award,Best Screenplay - Adapted
Michael Tolkin,2013,Winner,Felix,Best Adapted Screenplay
Michael Tolkin,1993,Nominee,Best Foreign Film Award,
Michael Tolkin,1992,Nominee,ACCA,Best Adapted Screenplay
Michael Tolkin,1993,Winner,CFCA Award,Best Screenplay
Michael Tolkin,1993,Winner,Edgar,Best Motion Picture
Michael Tolkin,1993,Winner,Independent Spirit Award,Best Feature
Michael Tolkin,1995,Winner,Humanitas Prize,PBS/Cable Category
Michael Tolkin,1993,Winner,ALFS Award,Screenwriter of the Year
Michael Tolkin,1993,Nominee,NSFC Award,Best Screenplay
Michael Tolkin,1992,Nominee,NYFCC Award,Best Screenplay
Michael Tolkin,1993,Winner,Literary Award,Screenplay
Michael Tolkin,2019,Nominee,PGA Award,Outstanding Producer of Limited Series Television
Michael Tolkin,2004,Winner,Copper Wing Tribute Award,
Michael Tolkin,1999,Nominee,Stinker Award,Worst Screenplay for a Film Grossing More than $100 Million Using Hollywood Math
Michael Tolkin,1993,Nominee,USC Scripter Award,
Michael Tolkin,2002,Nominee,WAFCA Award,Best Original Screenplay
Michael Tolkin,1993,Winner,WGA Award (Screen),Best Screenplay Based on Material Previously Produced or Published
Brett Johnson,2019,Nominee,Primetime Emmy,Outstanding Limited Series
Brett Johnson,2019,Nominee,PGA Award,Outstanding Producer of Limited Series Television
Brett Johnson,2014,Nominee,WGA Award (TV),New Series
Michael Starrbury,2019,Nominee,Primetime Emmy,"Outstanding Writing for a Limited Series, Movie or a Dramatic Special"
Michael Starrbury,2019,Winner,AAFCA Award,Best Writing
Michael Starrbury,2014,Nominee,Hollywood Award,Best Screenplay
Michael Starrbury,2014,Nominee,Black Reel,"Outstanding Screenplay (Adapted or Original), Motion Picture"
Michael Starrbury,2019,Nominee,Black Reel,"Outstanding Writing, TV Movie/Limited Series"
Michael Starrbury,2014,Nominee,Independent Spirit Award,Best First Screenplay
Michael Starrbury,2013,Nominee,Humanitas Prize,Sundance Film Category
Michael Starrbury,2020,Nominee,Image Award,Outstanding Writing in a Drama Series
Craig Mazin,2019,Winner,Primetime Emmy,Outstanding Limited Series
Craig Mazin,2020,Nominee,BAFTA Television Craft Award,Writer: Drama
Craig Mazin,2020,Winner,Broadcasting Press Guild Award,Best Writer
Craig Mazin,2020,Winner,CinEuphoria,Merit - Honorary Award
Craig Mazin,2019,Nominee,Gotham Independent Film Award,Breakthrough Series - Longform
Craig Mazin,2020,Winner,PGA Award,Outstanding Producer of Limited Series Television
Craig Mazin,2020,Nominee,RTS Television Award,Best Writer - Drama
Craig Mazin,2003,Nominee,Stinker Award,Worst Screenplay for a Film Grossing More than $100 Million Using Hollywood Math
Craig Mazin,2020,Winner,WGA Award (TV),Long Form Original
Stacy Osei-Kuffour,2019,Nominee,Primetime Emmy,Outstanding Writing for a Comedy Series
Stacy Osei-Kuffour,2020,Winner,WGA Award (TV),New Series
Steven Levenson,2019,Nominee,Primetime Emmy,Outstanding Limited Series
Steven Levenson,2020,Nominee,PGA Award,Outstanding Producer of Limited Series Television
Steven Levenson,2020,Nominee,USC Scripter Award,Television
Steven Levenson,2020,Winner,WGA Award (TV),Long Form Adapted
Leslye Headland,2019,Nominee,Primetime Emmy,Outstanding Comedy Series
Leslye Headland,2019,Nominee,Gotham Independent Film Award,Breakthrough Series - Shortform
Leslye Headland,2020,Nominee,Hugo,Best Dramatic Presentation - Long Form
Leslye Headland,2012,Nominee,Variety Piazza Grande Award,
Leslye Headland,2020,Nominee,Bradbury Award,Outstanding Dramatic Presentation
Leslye Headland,2015,Nominee,Audience Award,Narrative
Leslye Headland,2020,Nominee,WGA Award (TV),Comedy Series
Maya Erskine,2019,Nominee,Primetime Emmy,Outstanding Writing for a Comedy Series
Maya Erskine,2019,Winner,Gotham Independent Film Award,Breakthrough Series - Shortform
Maya Erskine,2020,Nominee,WGA Award (TV),Comedy Series
Anna Konkle,2019,Nominee,Primetime Emmy,Outstanding Writing for a Comedy Series
Anna Konkle,2019,Winner,Gotham Independent Film Award,Breakthrough Series - Shortform
Anna Konkle,2020,Nominee,WGA Award (TV),Comedy Series
Dylan Morgan,2020,Nominee,Primetime Emmy,Outstanding Comedy Series
Dylan Morgan,2019,Nominee,Gold Derby TV Award,Comedy Episode of the Year
Dylan Morgan,2019,Winner,Hugo,Best Dramatic Presentation - Short Form
Dylan Morgan,2019,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Comedy"
Dylan Morgan,2019,Nominee,WGA Award (TV),Comedy Series
Allison Silverman,2019,Nominee,Primetime Emmy,Outstanding Comedy Series
Allison Silverman,2019,Nominee,Gotham Independent Film Award,Breakthrough Series - Shortform
Allison Silverman,2009,Winner,Muse Award,
Allison Silverman,2011,Winner,PGA Award,Outstanding Producer of Live Entertainment & Competition Television
Allison Silverman,2020,Nominee,Bradbury Award,Outstanding Dramatic Presentation
Allison Silverman,2020,Winner,WGA Award (TV),Comedy/Variety Specials
Josh Siegal,2020,Nominee,Primetime Emmy,Outstanding Comedy Series
Josh Siegal,2019,Nominee,Gold Derby TV Award,Comedy Episode of the Year
Josh Siegal,2019,Winner,Hugo,Best Dramatic Presentation - Short Form
Josh Siegal,2019,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Comedy"
Josh Siegal,2019,Nominee,WGA Award (TV),Comedy Series
Peter Gould,2020,Winner,Primetime Emmy,Outstanding Short Form Comedy or Drama Series
Peter Gould,2016,Nominee,Gold Derby TV Award,Drama Episode of the Year
Peter Gould,2014,Nominee,OFTA Television Award,Best Direction in a Drama Series
Peter Gould,2019,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Drama"
Peter Gould,2020,Winner,Silver Award,Short Film
Peter Gould,2019,Nominee,WGA Award (TV),Drama Series
Jon Stewart,2020,Nominee,Primetime Emmy,Outstanding Variety Talk Series
Jed Mercurio,2019,Nominee,Primetime Emmy,Outstanding Drama Series
Jed Mercurio,2006,Nominee,BAFTA TV Award,Best Drama Series
Jed Mercurio,1997,Nominee,BAFTA Scotland Award,Best Drama Series or Serial
Jed Mercurio,2015,Nominee,BAFTA Television Craft Award,Writer - Drama
Jed Mercurio,2019,Winner,Banff Rockie Award,Best Drama Series: English Language
Jon Stewart,2009,Nominee,BAFTA TV Award,Best International
Jon Stewart,2007,Nominee,Astra Award,Favourite International Personality or Actor
Jon Stewart,2011,Nominee,Daytime Emmy,Outstanding Special Class Special
Jon Stewart,2015,Nominee,Dorian Award,Wilde Wit of the Year
Jon Stewart,2019,Nominee,Gold Derby TV Award,Variety Performer of the Decade
Jon Stewart,2011,Winner,Grammy,"Best Spoken Word Album (includes poetry, audio books & story telling)"
Jon Stewart,2019,Winner,OFTA TV Hall of Fame,Actors and Actresses
Jed Mercurio,2017,Winner,British Screenwriters' Award,Best Crime Writing on Television (Series/Single Drama)
Jed Mercurio,2015,Nominee,Broadcast Awards,Best Drama Series or Serial
Jed Mercurio,2018,Winner,Broadcasting Press Guild Award,Best Drama Series
Jed Mercurio,2019,Nominee,Globe de Cristal,Best Foreign TV Series (Meilleure série télévisée étrangère)
Jed Mercurio,2019,Nominee,Gold Derby TV Award,Drama Episode of the Year
Jed Mercurio,2018,Nominee,IFTA Award,Best Drama
Jed Mercurio,2018,Nominee,National Television Award,Best Crime Drama
Jed Mercurio,2015,Winner,RTS Television Award,Best Drama Series
Jed Mercurio,2019,Winner,Individual Award,Best Screenwriter
Jed Mercurio,2018,Winner,Televisual Bulldog Award,Best Drama Series
Jed Mercurio,2019,Winner,TV Choice Award,Best New Drama
Jed Mercurio,2018,Nominee,Writers' Guild of Great Britain Award,Best Long Form TV Drama
Jon Stewart,2005,Nominee,People's Choice Award,Favorite Funny Male Star
Jon Stewart,2020,Nominee,PGA Award,Outstanding Producer of Live Entertainment & Talk Television
Jon Stewart,2014,Nominee,PFCS Award,Breakthrough Performance Behind the Camera
Jon Stewart,2002,Nominee,Teen Choice Award,TV - Choice Personality
Jon Stewart,2011,Nominee,TCA Award,Individual Achievement in Comedy
Jon Stewart,2016,Nominee,WGA Award (TV),Comedy/Variety - Talk Series
Thomas Schnauz,2020,Nominee,Primetime Emmy,Outstanding Drama Series
Thomas Schnauz,2010,Nominee,Gold Derby TV Award,Drama Episode of the Year
Thomas Schnauz,2014,Nominee,OFTA Television Award,Best Writing in a Drama Series
Thomas Schnauz,2019,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Drama"
Thomas Schnauz,2019,Nominee,WGA Award (TV),Drama Series
Emerald Fennell,2019,Nominee,Primetime Emmy,Outstanding Drama Series
Emerald Fennell,2019,Nominee,Gold Derby TV Award,Drama Episode of the Year
Emerald Fennell,2018,Nominee,Short Film Grand Jury Prize,
Emerald Fennell,2020,Nominee,USC Scripter Award,Television
Kira Snyder,2020,Nominee,Primetime Emmy,Outstanding Drama Series
Kira Snyder,2019,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Drama"
Kira Snyder,2019,Nominee,USC Scripter Award,Television
Kira Snyder,2020,Nominee,WGA Award (TV),Drama Series
Daniel Gray Longino,2019,Nominee,Primetime Emmy,Outstanding Variety Sketch Series
Daniel Gray Longino,2019,Nominee,DGA Award,Outstanding Directorial Achievement in Variety/Talk/News/Sports - Regularly Scheduled Programming
Jesse Armstrong,2010,Nominee,Oscar,"Best Writing, Adapted Screenplay"
Jesse Armstrong,2020,Winner,Primetime Emmy,Outstanding Drama Series
Jesse Armstrong,2016,Nominee,BAFTA TV Award,Best Scripted Comedy
Jesse Armstrong,2009,Winner,BAFTA Scotland Award,Best Writing in Film or Television
Jesse Armstrong,2020,Winner,BAFTA Television Craft Award,Writer: Drama
Jesse Armstrong,2011,Winner,British Comedy Award,Best New Comedy Programme
Jesse Armstrong,2010,Nominee,British Independent Film Award,Best Screenplay
Jesse Armstrong,2013,Nominee,Broadcasting Press Guild Award,Best Comedy/Entertainment
Jesse Armstrong,2011,Nominee,COFCA Award,Best Original Screenplay
Jesse Armstrong,2010,Nominee,CFCA Award,"Best Screenplay, Original"
Jesse Armstrong,2010,Winner,Chlotrudis Award,Best Original Screenplay
Jesse Armstrong,2013,Nominee,Brief Encounters Best of British Award,
Jesse Armstrong,2010,Winner,Evening Standard British Film Award,Best Screenplay
Jesse Armstrong,2020,Winner,Gold Derby TV Award,Drama Episode
Jesse Armstrong,2009,Nominee,HFCS Award,Best Screenplay
Jesse Armstrong,2009,Nominee,ICP Award,Best Screenplay
Jesse Armstrong,2010,Nominee,ICS Award,Best Adapted Screenplay
Jesse Armstrong,2010,Nominee,Emmy,Comedy
Jesse Armstrong,2010,Winner,INOCA,Best Adapted Screenplay
Jesse Armstrong,2011,Nominee,ALFS Award,Screenwriter of the Year
Jesse Armstrong,2009,Nominee,LAFCA Award,Best Screenplay
Jesse Armstrong,2012,Nominee,OFTA Television Award,Best Writing in a Comedy Series
Jesse Armstrong,2010,Nominee,OFCS Award,Best Adapted Screenplay
Jesse Armstrong,2020,Winner,PGA Award,"Outstanding Producer of Episodic Television, Drama"
Jesse Armstrong,2012,Winner,RTS Television Award,Best Writer - Comedy
Jesse Armstrong,2010,Winner,SDFCS Award,"Best Screenplay, Original"
Jesse Armstrong,2020,Winner,WGA Award (TV),Drama Series
Jesse Armstrong,2013,Nominee,Writers' Guild of Great Britain Award,Best Television Comedy
Dan Mazer,2007,Nominee,Oscar,"Best Writing, Adapted Screenplay"
Dan Mazer,2019,Nominee,Primetime Emmy,Outstanding Variety Sketch Series
Dan Mazer,2001,Winner,BAFTA TV Award,Best Comedy (Programme or Series)
Dan Mazer,2013,Winner,Grand Prix,Feature Film
Dan Mazer,2019,Nominee,DGA Award,Outstanding Directorial Achievement in Variety/Talk/News/Sports - Regularly Scheduled Programming
Dan Mazer,2000,Winner,RTS Television Award,Best Graphic Design - Titles
Dan Mazer,2013,Nominee,Audience Award,Narrative Spotlight
Dan Mazer,2007,Nominee,WGA Award (Screen),Best Adapted Screenplay
Jana Carter,2020,Winner,Primetime Emmy,Outstanding Original Interactive Program
Jana Carter,2019,Winner,Advanced Imaging Society Lumiere Award,Social Justice Award
Jana Carter,2017,Winner,Webby Award,"Online Film & Video: News & Politics, Series"
Elijah Allan-Blitz,2020,Winner,Primetime Emmy,Outstanding Original Interactive Program
Elijah Allan-Blitz,2019,Winner,Advanced Imaging Society Lumiere Award,Social Justice Award
Bruce Miller,2020,Nominee,Primetime Emmy,Outstanding Drama Series
Bruce Miller,2019,Nominee,BAFTA TV Award,Best International Series
Bruce Miller,2019,Nominee,Globe de Cristal,Best Foreign TV Series (Meilleure série télévisée étrangère)
Bruce Miller,2019,Nominee,Gold Derby TV Award,Drama Episode of the Decade
Bruce Miller,2019,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Drama"
Bruce Miller,2019,Nominee,USC Scripter Award,Television
Bruce Miller,2020,Nominee,WGA Award (TV),Drama Series
Chris Ying,2020,Nominee,Primetime Emmy,Outstanding Hosted Nonfiction Series or Special
Brie Larson,2016,Winner,Oscar,Best Performance by an Actress in a Leading Role
Brie Larson,2016,Winner,Golden Globe,Best Performance by an Actress in a Motion Picture - Drama
Brie Larson,2020,Winner,Primetime Emmy,Outstanding Original Interactive Program
Brie Larson,2016,Winner,BAFTA Film Award,Best Leading Actress
Brie Larson,2016,Nominee,AACTA International Award,Best Lead Actress
Brie Larson,2019,Nominee,Saturn Award,Best Actress
Brie Larson,2016,Nominee,EDA Female Focus Award,Best Breakthrough Performance
Brie Larson,2015,Winner,AFCA Award,Best Actress
Brie Larson,2015,Winner,ACCA,Best Actress in a Leading Role
Brie Larson,2015,Winner,BFCC Award,Best Actress
Brie Larson,2016,Winner,Critics Choice Award,Best Actress
Brie Larson,2016,Winner,Canadian Screen Award,Performance by an Actress in a Leading Role
Brie Larson,2015,Winner,Capri Actress Award,
Brie Larson,2016,Winner,COFCA Award,Best Actress
Brie Larson,2015,Winner,CFCA Award,Best Actress
Brie Larson,2014,Winner,Chlotrudis Award,Best Actress
Brie Larson,2016,Winner,CinEuphoria,Best Actress - International Competition
Brie Larson,2015,Winner,DFWFCA Award,Best Actress
Brie Larson,2016,Winner,DFCS Award,Best Actress
Brie Larson,2015,Nominee,DFCS Award,Best Actress
Brie Larson,2016,Nominee,DFCC,Best Actress
Brie Larson,2006,Nominee,DVDX Award,Best Original Music Video
Brie Larson,2018,Nominee,Audience Award,
Brie Larson,2016,Nominee,Empire Award,Best Actress
Brie Larson,2016,Winner,Independent Spirit Award,Best Female Lead
Brie Larson,2015,Winner,FFCC Award,Best Actress
Brie Larson,2016,Nominee,Dorian Award,Film Performance of the Year - Actress
Brie Larson,2016,Winner,GAFCA Award,Best Actress
Brie Larson,2020,Nominee,Gold Derby Award,Lead Actress of the Decade
Brie Larson,2019,Nominee,Golden Schmoes,Best T&A of the Year
Brie Larson,2015,Nominee,Gotham Independent Film Award,Best Actress
Brie Larson,2013,Winner,Breakthrough Performer,
Brie Larson,2016,Winner,HFCS Award,Best Actress
Brie Larson,2015,Winner,STARmeter Award,
Brie Larson,2015,Winner,IFJA Award,Best Actress
Brie Larson,2015,Nominee,ICP Award,Best Lead Actress
Brie Larson,2014,Nominee,INOCA,Best Actress
Brie Larson,2015,Winner,IFCS Award,Best Actress
Brie Larson,2016,Winner,IFC Award,Best Actress
Brie Larson,2016,Winner,IFTA Award,Best International Actress
Brie Larson,2020,Nominee,Blimp Award,Favorite Movie Actress
Brie Larson,2015,Winner,Sierra Award,Best Actress
Brie Larson,2013,Winner,Best Actress,
Brie Larson,2016,Nominee,ALFS Award,Actress of the Year
Brie Larson,2018,Winner,Trailblazer Award,
Brie Larson,2013,Winner,Rising Star Award,
Brie Larson,2019,Winner,MTV Movie + TV Award,Best Fight
Brie Larson,2015,Winner,NBR Award,Best Actress
Brie Larson,2015,Winner,NFCS Award,Best Actress
Brie Larson,2015,Winner,NYFCO Award,Best Actress
Brie Larson,2016,Nominee,NCFCA Award,Best Actress
Brie Larson,2016,Winner,NTFCA Award,Best Actress
Brie Larson,2016,Winner,OFCC Award,Best Actress
Brie Larson,2016,Winner,OFTA Film Award,Best Actress
Brie Larson,2015,Nominee,OFCS Award,Best Actress
Brie Larson,2016,Winner,Breakthrough Performance Award,
Brie Larson,2019,Nominee,People's Choice Award,Favorite Female Movie Star
Brie Larson,2015,Winner,PCC Award,Best Actress
Brie Larson,2015,Winner,PFCS Award,Best Actress in a Leading Role
Brie Larson,2015,Winner,SDFCS Award,Best Actress
Brie Larson,2015,Nominee,SFFCC Award,Best Actress
Brie Larson,2016,Winner,Outstanding Performer of the Year Award,
Brie Larson,2016,Nominee,Satellite Award,Best Actress in a Motion Picture
Brie Larson,2016,Winner,Actor,Outstanding Performance by a Female Actor in a Leading Role
Brie Larson,2016,Nominee,Seattle Film Critics Award,Best Actress
Brie Larson,2013,Nominee,Golden Space Needle Award,Best Actress
Brie Larson,2020,Nominee,Shorty Award,Best Actor
Brie Larson,2015,Winner,SEFCA Award,Best Actress
Brie Larson,2015,Winner,SLFCA Award,Best Actress
